,Z,A,E,dE,f1,df1
8802,72,180,16.17,0.0,1.74e-06,4.29e-08
8803,72,180,16.29,0.0,1.56e-06,4.26e-08
8804,72,180,16.42,0.0,1.57e-06,4.75e-08
8805,72,180,16.54,0.0,1.44e-06,4.2e-08
8806,72,180,16.67,0.0,1.32e-06,4.6799999999999996e-08
8807,72,180,16.79,0.0,1.42e-06,4.13e-08
8808,72,180,16.92,0.0,1.27e-06,4.61e-08
8809,72,180,17.04,0.0,1.18e-06,4.58e-08
8810,72,180,17.17,0.0,1.05e-06,4.55e-08
8811,72,180,17.29,0.0,1.09e-06,4.0099999999999995e-08
8812,72,180,17.42,0.0,1e-06,4.4800000000000004e-08
8813,72,180,17.54,0.0,9.89e-07,4.45e-08
8814,72,180,17.67,0.0,9.520000000000001e-07,4.42e-08
8815,72,180,17.79,0.0,7.7e-07,4.3899999999999996e-08
8816,72,180,17.92,0.0,7.65e-07,4.36e-08
8817,72,180,18.04,0.0,7.6e-07,4.8099999999999994e-08
8818,72,180,18.17,0.0,8.540000000000001e-07,4.77e-08
8819,72,180,18.29,0.0,7.4e-07,3.79e-08
8820,72,180,18.42,0.0,7.35e-07,4.24e-08
8821,72,180,18.54,0.0,6.83e-07,4.6799999999999996e-08
8822,72,180,18.67,0.0,6.5e-07,5.11e-08
8823,72,180,18.79,0.0,7.43e-07,4.6200000000000003e-08
8824,72,180,18.92,0.0,6.92e-07,4.58e-08
8825,72,180,19.04,0.0,6.74e-07,4.56e-08
8826,72,180,19.17,0.0,5.520000000000001e-07,4.98e-08
8827,72,180,19.29,0.0,5.04e-07,4.05e-08
8828,72,180,19.42,0.0,5.49e-07,4.4699999999999997e-08
8829,72,180,19.54,0.0,3.89e-07,4.88e-08
8830,72,180,19.67,0.0,5.560000000000001e-07,4.85e-08
8831,72,180,19.79,0.0,3.51e-07,4.82e-08
8832,72,180,19.92,0.0,4.21e-07,4.79e-08
8833,72,180,20.04,0.0,3.0399999999999997e-07,5.19e-08
8834,72,176,9.04,0.0,5.16e-07,1.92e-08
8835,72,176,9.17,0.0,5.32e-07,1.89e-08
8836,72,176,9.29,0.0,5.7e-07,1.8700000000000002e-08
8837,72,176,9.42,0.0,5.96e-07,2.76e-08
8838,72,176,9.54,0.0,6.35e-07,2.73e-08
8839,72,176,9.67,0.0,6.67e-07,2.69e-08
8840,72,176,9.79,0.0,6.38e-07,3.54e-08
8841,72,176,9.92,0.0,7.970000000000001e-07,3.5e-08
8842,72,176,10.04,0.0,8.02e-07,4.32e-08
8843,72,176,10.17,0.0,9.13e-07,3.41e-08
8844,72,176,10.29,0.0,9.61e-07,4.21e-08
8845,72,176,10.42,0.0,1.03e-06,4.16e-08
8846,72,176,10.54,0.0,1.14e-06,4.9400000000000006e-08
8847,72,176,10.67,0.0,1.22e-06,4.88e-08
8848,72,176,10.79,0.0,1.29e-06,5.63e-08
8849,72,176,10.92,0.0,1.34e-06,5.5599999999999995e-08
8850,72,176,11.04,0.0,1.49e-06,6.29e-08
8851,72,176,11.17,0.0,1.6e-06,5.4400000000000004e-08
8852,72,176,11.29,0.0,1.63e-06,6.15e-08
8853,72,176,11.42,0.0,1.78e-06,6.84e-08
8854,72,176,11.54,0.0,1.96e-06,7.52e-08
8855,72,176,11.67,0.0,2.01e-06,7.43e-08
8856,72,176,11.79,0.0,2.19e-06,7.36e-08
8857,72,176,11.92,0.0,2.29e-06,6.55e-08
8858,72,176,12.04,0.0,2.33e-06,7.92e-08
8859,72,176,12.17,0.0,2.4e-06,7.84e-08
8860,72,176,12.29,0.0,2.6e-06,8.470000000000001e-08
8861,72,176,12.42,0.0,2.62e-06,8.380000000000001e-08
8862,72,176,12.54,0.0,2.42e-06,8.99e-08
8863,72,176,12.67,0.0,2.51e-06,9.58e-08
8864,72,176,12.79,0.0,2.37e-06,9.49e-08
8865,72,176,12.92,0.0,2.36e-06,8.730000000000001e-08
8866,72,176,13.04,0.0,2.33e-06,9.31e-08
8867,72,176,13.17,0.0,2.19e-06,9.880000000000001e-08
8868,72,176,13.29,0.0,1.95e-06,9.79e-08
8869,72,176,13.42,0.0,1.94e-06,1.0300000000000001e-07
8870,72,176,13.54,0.0,2.08e-06,1.0199999999999999e-07
8871,72,176,13.67,0.0,1.78e-06,1.0199999999999999e-07
8872,72,176,13.79,0.0,1.91e-06,1.0699999999999999e-07
8873,72,176,13.92,0.0,1.83e-06,1.06e-07
8874,72,176,14.04,0.0,1.69e-06,8.65e-08
8875,72,176,14.17,0.0,1.74e-06,9.18e-08
8876,72,176,14.29,0.0,1.92e-06,1.0300000000000001e-07
8877,72,176,14.42,0.0,1.74e-06,1.0199999999999999e-07
8878,72,176,14.54,0.0,1.83e-06,1.0699999999999999e-07
8879,72,176,14.67,0.0,2e-06,1.06e-07
8880,72,176,14.79,0.0,1.9e-06,1.11e-07
8881,72,176,14.92,0.0,1.88e-06,9.880000000000001e-08
8882,72,176,15.04,0.0,2.06e-06,5.7699999999999994e-08
8883,72,176,15.17,0.0,1.98e-06,6.29e-08
8884,72,176,15.29,0.0,1.84e-06,6.24e-08
8885,72,176,15.42,0.0,1.91e-06,6.19e-08
8886,72,176,15.54,0.0,1.83e-06,5.5800000000000003e-08
8887,72,176,15.67,0.0,1.69e-06,6.09e-08
8888,72,176,15.79,0.0,1.7e-06,5.49e-08
8889,72,176,15.92,0.0,1.73e-06,5.4500000000000005e-08
8890,72,176,16.04,0.0,1.61e-06,3.79e-08
8891,72,176,16.17,0.0,1.59e-06,4.29e-08
8892,72,176,16.29,0.0,1.59e-06,4.26e-08
8893,72,176,16.42,0.0,1.51e-06,3.7e-08
8894,72,176,16.54,0.0,1.55e-06,4.2e-08
8895,72,176,16.67,0.0,1.48e-06,4.16e-08
8896,72,176,16.79,0.0,1.42e-06,3.62e-08
8897,72,176,16.92,0.0,1.32e-06,4.0999999999999997e-08
8898,72,176,17.04,0.0,1.28e-06,3.56e-08
8899,72,176,17.17,0.0,1.16e-06,4.04e-08
8900,72,176,17.29,0.0,1.12e-06,4.0099999999999995e-08
8901,72,176,17.42,0.0,1.1e-06,3.49e-08
8902,72,176,17.54,0.0,9.54e-07,3.46e-08
8903,72,176,17.67,0.0,9.13e-07,3.93e-08
8904,72,176,17.79,0.0,8.58e-07,3.41e-08
8905,72,176,17.92,0.0,8.76e-07,3.87e-08
8906,72,176,18.04,0.0,8.41e-07,3.85e-08
8907,72,176,18.17,0.0,8.64e-07,3.82e-08
8908,72,176,18.29,0.0,7.82e-07,3.79e-08
8909,72,176,18.42,0.0,7.159999999999999e-07,3.77e-08
8910,72,176,18.54,0.0,7.529999999999999e-07,3.7400000000000004e-08
8911,72,176,18.67,0.0,7.29e-07,3.72e-08
8912,72,176,18.79,0.0,7.06e-07,3.69e-08
8913,72,176,18.92,0.0,5.73e-07,3.67e-08
8914,72,176,19.04,0.0,5.83e-07,3.19e-08
8915,72,176,19.17,0.0,6.06e-07,4.07e-08
8916,72,176,19.29,0.0,4.99e-07,4.05e-08
8917,72,176,19.42,0.0,5.49e-07,3.5699999999999995e-08
8918,72,176,19.54,0.0,4.5700000000000003e-07,4e-08
8919,72,176,19.67,0.0,4.6299999999999995e-07,3.53e-08
8920,72,176,19.79,0.0,3.32e-07,3.94e-08
8921,72,176,19.92,0.0,3.05e-07,3.92e-08
8922,72,176,20.04,0.0,3.37e-07,3.46e-08
8923,73,181,11.4,0.0,1.64e-06,5.4500000000000005e-08
8924,73,181,11.92,0.0,2.26e-06,1.0900000000000001e-07
8925,73,181,12.37,0.0,2.71e-06,1.2e-07
8926,73,181,12.88,0.0,2.77e-06,1.2199999999999998e-07
8927,73,181,13.35,0.0,2.62e-06,1.1e-07
8928,73,181,13.87,0.0,2.45e-06,1.0699999999999999e-07
8929,73,181,14.35,0.0,2.31e-06,8.71e-08
8930,73,181,14.58,0.0,2.3e-06,8.52e-08
8931,73,181,14.85,0.0,2.35e-06,8.56e-08
8932,73,181,15.07,0.0,2.35e-06,8.44e-08
8933,73,181,15.35,0.0,2.3e-06,7.780000000000001e-08
8934,73,181,15.58,0.0,2.2e-06,6.96e-08
8935,73,181,15.81,0.0,2.08e-06,6.34e-08
8936,73,181,16.04,0.0,1.92e-06,6.14e-08
8937,73,181,16.33,0.0,1.74e-06,6.32e-08
8938,73,181,16.56,0.0,1.58e-06,6.45e-08
8939,73,181,16.8,0.0,1.44e-06,6.52e-08
8940,73,181,17.29,0.0,1.15e-06,6.78e-08
8941,73,181,17.78,0.0,9.06e-07,7.019999999999999e-08
8942,73,181,18.27,0.0,7.11e-07,6.75e-08
8943,73,181,18.78,0.0,5.65e-07,5.78e-08
8944,73,181,19.24,0.0,4.7e-07,5.1299999999999996e-08
8945,73,181,19.75,0.0,3.93e-07,4.7300000000000007e-08
8946,73,181,20.22,0.0,3.44e-07,4.51e-08
8947,73,181,20.7,0.0,3.07e-07,4.18e-08
8948,73,181,21.23,0.0,2.77e-07,3.59e-08
8949,73,181,21.72,0.0,2.4899999999999997e-07,3e-08
8950,73,181,22.21,0.0,2.28e-07,2.6800000000000002e-08
8951,73,181,22.71,0.0,2.17e-07,2.44e-08
8952,73,181,23.15,0.0,2.12e-07,2.25e-08
8953,73,181,23.66,0.0,2.0399999999999997e-07,1.93e-08
8954,73,181,24.17,0.0,1.92e-07,1.6799999999999998e-08
8955,73,181,24.62,0.0,1.8600000000000002e-07,1.46e-08
8956,73,181,25.14,0.0,1.8e-07,1.26e-08
8957,74,182,9.01,0.0,4.6200000000000003e-07,2.89e-07
8958,74,182,9.36,0.0,7.78e-07,2.69e-07
8959,74,182,9.57,0.0,5.44e-07,2.81e-07
8960,74,182,9.88,0.0,5.27e-07,2.81e-07
8961,74,182,10.04,0.0,1.13e-06,2.68e-07
8962,74,182,10.28,0.0,1.48e-06,2.7800000000000003e-07
8963,74,182,10.57,0.0,1.65e-06,2.79e-07
8964,74,182,10.75,0.0,1.9e-06,2.74e-07
8965,74,182,11.05,0.0,2.39e-06,2.75e-07
8966,74,182,11.34,0.0,2.32e-06,2.45e-07
8967,74,182,11.58,0.0,2.75e-06,2.55e-07
8968,74,182,11.84,0.0,2.8e-06,2.56e-07
8969,74,182,12.08,0.0,2.68e-06,2.4399999999999996e-07
8970,74,182,12.29,0.0,2.75e-06,2.4e-07
8971,74,182,12.56,0.0,2.74e-06,2.28e-07
8972,74,182,12.83,0.0,2.71e-06,2.5e-07
8973,74,182,13.07,0.0,2.5e-06,2.46e-07
8974,74,182,13.31,0.0,2.41e-06,2.35e-07
8975,74,182,13.55,0.0,2.52e-06,2.43e-07
8976,74,182,13.79,0.0,2.26e-06,2.45e-07
8977,74,182,14.01,0.0,2.36e-06,2.41e-07
8978,74,182,14.26,0.0,2.18e-06,2.37e-07
8979,74,182,14.49,0.0,2.17e-06,2.33e-07
8980,74,182,14.76,0.0,2.22e-06,2.2899999999999997e-07
8981,74,182,15.0,0.0,2.09e-06,2.3100000000000002e-07
8982,74,182,15.18,0.0,2.15e-06,2.23e-07
8983,74,182,15.41,0.0,2.02e-06,2.25e-07
8984,74,182,15.7,0.0,1.87e-06,2.1e-07
8985,74,182,15.88,0.0,1.34e-06,2.1300000000000001e-07
8986,74,182,16.08,0.0,1.43e-06,2.1e-07
8987,74,182,16.36,0.0,1.44e-06,2.07e-07
8988,74,182,16.62,0.0,1.24e-06,2.1399999999999998e-07
8989,74,182,16.85,0.0,1.23e-06,2.01e-07
8990,74,182,17.07,0.0,1.11e-06,1.93e-07
8991,74,182,17.29,0.0,8.68e-07,2.16e-07
8992,74,182,17.67,0.0,9.33e-07,2.21e-07
8993,74,182,17.92,0.0,9.05e-07,2.1800000000000002e-07
8994,74,182,18.25,0.0,6.8e-07,2.19e-07
8995,74,182,18.78,0.0,6.74e-07,2.12e-07
8996,74,182,19.24,0.0,4.96e-07,2.07e-07
8997,74,182,19.66,0.0,6.529999999999999e-07,2.07e-07
8998,74,182,20.19,0.0,7.09e-07,2.15e-07
8999,74,182,20.73,0.0,6.15e-07,2.51e-07
9000,74,186,8.02,0.0,4.01e-07,1.51e-08
9001,74,186,8.22,0.0,3.36e-07,1.8999999999999998e-08
9002,74,186,8.42,0.0,4.19e-07,1.85e-08
9003,74,186,8.62,0.0,3.4899999999999996e-07,2.62e-08
9004,74,186,8.82,0.0,4.8e-07,3.0499999999999995e-08
9005,74,186,9.02,0.0,4.6399999999999997e-07,2.98e-08
9006,74,186,9.22,0.0,5.49e-07,3.01e-08
9007,74,186,9.42,0.0,6.29e-07,2.9500000000000003e-08
9008,74,186,9.62,0.0,7.459999999999999e-07,3.79e-08
9009,74,186,9.82,0.0,6.26e-07,4.24e-08
9010,74,186,10.02,0.0,8.64e-07,4.24e-08
9011,74,186,10.22,0.0,1.03e-06,3.99e-08
9012,74,186,10.42,0.0,1.02e-06,4.3300000000000004e-08
9013,74,186,10.62,0.0,1.07e-06,4.9e-08
9014,74,186,10.82,0.0,1.23e-06,5.1299999999999996e-08
9015,74,186,11.02,0.0,1.25e-06,5.19e-08
9016,74,186,11.22,0.0,1.36e-06,5.49e-08
9017,74,186,11.42,0.0,1.61e-06,5.7e-08
9018,74,186,11.62,0.0,1.97e-06,5.75e-08
9019,74,186,11.82,0.0,2.22e-06,5.87e-08
9020,74,186,12.02,0.0,2.42e-06,6.71e-08
9021,74,186,12.22,0.0,2.39e-06,6.32e-08
9022,74,186,12.42,0.0,2.81e-06,7.4e-08
9023,74,186,12.62,0.0,2.74e-06,6.6e-08
9024,74,186,12.82,0.0,2.9e-06,6.7e-08
9025,74,186,13.02,0.0,2.82e-06,7.86e-08
9026,74,186,13.22,0.0,2.77e-06,7.61e-08
9027,74,186,13.42,0.0,2.59e-06,7.63e-08
9028,74,186,13.62,0.0,2.73e-06,6.43e-08
9029,74,186,13.82,0.0,2.4e-06,6.530000000000001e-08
9030,74,186,14.02,0.0,2.56e-06,6.929999999999999e-08
9031,74,186,14.22,0.0,2.57e-06,7.2e-08
9032,74,186,14.42,0.0,2.69e-06,5.83e-08
9033,74,186,14.62,0.0,2.34e-06,5.81e-08
9034,74,186,14.82,0.0,2.59e-06,5.97e-08
9035,74,186,15.02,0.0,2.45e-06,6.18e-08
9036,74,186,15.22,0.0,2.36e-06,5.5800000000000003e-08
9037,74,186,15.42,0.0,2.11e-06,3.82e-08
9038,74,186,15.62,0.0,2.25e-06,3.72e-08
9039,74,186,15.82,0.0,1.97e-06,3.78e-08
9040,74,186,16.02,0.0,1.9e-06,4.059999999999999e-08
9041,74,186,16.22,0.0,1.78e-06,3.69e-08
9042,74,186,16.42,0.0,1.71e-06,3.38e-08
9043,74,186,16.62,0.0,1.48e-06,3.24e-08
9044,74,186,16.82,0.0,1.31e-06,3.46e-08
9045,74,186,17.02,0.0,1.26e-06,3.62e-08
9046,74,186,17.22,0.0,1.19e-06,3.12e-08
9047,74,186,17.42,0.0,9.61e-07,3.2900000000000003e-08
9048,74,186,17.62,0.0,9.5e-07,3.4e-08
9049,74,186,17.82,0.0,1.07e-06,3.5e-08
9050,74,186,18.02,0.0,8.23e-07,3.5099999999999997e-08
9051,74,186,18.22,0.0,7.66e-07,3.19e-08
9052,74,186,18.42,0.0,8.33e-07,3.53e-08
9053,74,186,18.62,0.0,7.64e-07,3.49e-08
9054,74,186,18.82,0.0,5.85e-07,3.23e-08
9055,74,186,19.02,0.0,7.02e-07,3.33e-08
9056,74,186,19.22,0.0,5.64e-07,3.34e-08
9057,74,186,19.42,0.0,5.58e-07,3.31e-08
9058,74,186,19.62,0.0,5.22e-07,3.18e-08
9059,74,186,19.82,0.0,6e-07,3.24e-08
9060,74,186,20.02,0.0,4.55e-07,3.34e-08
9061,74,186,20.22,0.0,4.8e-07,3.1299999999999996e-08
9062,74,186,20.42,0.0,5.22e-07,3.1e-08
9063,74,186,20.62,0.0,3.94e-07,2.94e-08
9064,74,186,20.82,0.0,3.87e-07,2.96e-08
9065,74,184,8.02,0.0,3.61e-07,2.6e-08
9066,74,184,8.22,0.0,3.37e-07,1.79e-08
9067,74,184,8.42,0.0,4.39e-07,1.96e-08
9068,74,184,8.62,0.0,5.19e-07,2.3100000000000002e-08
9069,74,184,8.82,0.0,4.94e-07,2.36e-08
9070,74,184,9.02,0.0,4.2299999999999996e-07,2.69e-08
9071,74,184,9.22,0.0,5.46e-07,3.1e-08
9072,74,184,9.42,0.0,5.44e-07,3.04e-08
9073,74,184,9.62,0.0,6.1e-07,3.61e-08
9074,74,184,9.82,0.0,6.41e-07,3.44e-08
9075,74,184,10.02,0.0,8.92e-07,3.72e-08
9076,74,184,10.22,0.0,7.559999999999999e-07,4.5e-08
9077,74,184,10.42,0.0,9.91e-07,4.3300000000000004e-08
9078,74,184,10.62,0.0,8.82e-07,4.66e-08
9079,74,184,10.82,0.0,1.19e-06,5.0499999999999996e-08
9080,74,184,11.02,0.0,1.14e-06,5.12e-08
9081,74,184,11.22,0.0,1.54e-06,5.41e-08
9082,74,184,11.42,0.0,1.63e-06,5.7e-08
9083,74,184,11.62,0.0,1.99e-06,5.97e-08
9084,74,184,11.82,0.0,2.14e-06,6.82e-08
9085,74,184,12.02,0.0,2.48e-06,6.349999999999999e-08
9086,74,184,12.22,0.0,2.66e-06,6.46e-08
9087,74,184,12.42,0.0,2.68e-06,6.98e-08
9088,74,184,12.62,0.0,2.79e-06,7.29e-08
9089,74,184,12.82,0.0,2.78e-06,8.86e-08
9090,74,184,13.02,0.0,2.69e-06,8.86e-08
9091,74,184,13.22,0.0,2.38e-06,7.41e-08
9092,74,184,13.42,0.0,2.79e-06,8.6e-08
9093,74,184,13.62,0.0,2.57e-06,8.980000000000001e-08
9094,74,184,13.82,0.0,2.5e-06,9.92e-08
9095,74,184,14.02,0.0,2.35e-06,9.96e-08
9096,74,184,14.22,0.0,2.56e-06,7.809999999999999e-08
9097,74,184,14.42,0.0,2.26e-06,7.16e-08
9098,74,184,14.62,0.0,2.43e-06,6.530000000000001e-08
9099,74,184,14.82,0.0,2.32e-06,7.2e-08
9100,74,184,15.02,0.0,2.46e-06,6.929999999999999e-08
9101,74,184,15.22,0.0,2.38e-06,6.33e-08
9102,74,184,15.42,0.0,2.24e-06,4.05e-08
9103,74,184,15.62,0.0,2.15e-06,4.05e-08
9104,74,184,15.82,0.0,2.12e-06,4.1100000000000004e-08
9105,74,184,16.02,0.0,1.93e-06,4.0099999999999995e-08
9106,74,184,16.22,0.0,1.76e-06,4.1699999999999996e-08
9107,74,184,16.42,0.0,1.68e-06,3.54e-08
9108,74,184,16.62,0.0,1.56e-06,3.71e-08
9109,74,184,16.82,0.0,1.45e-06,3.3e-08
9110,74,184,17.02,0.0,1.24e-06,3.06e-08
9111,74,184,17.22,0.0,1.27e-06,3.43e-08
9112,74,184,17.42,0.0,1.12e-06,3.49e-08
9113,74,184,17.62,0.0,1.09e-06,3.5e-08
9114,74,184,17.82,0.0,8.809999999999999e-07,3.26e-08
9115,74,184,18.02,0.0,9.92e-07,3.32e-08
9116,74,184,18.22,0.0,7.240000000000001e-07,3.09e-08
9117,74,184,18.42,0.0,8.43e-07,3.11e-08
9118,74,184,18.62,0.0,6.57e-07,3.4e-08
9119,74,184,18.82,0.0,8.02e-07,3.41e-08
9120,74,184,19.02,0.0,6.29e-07,3.15e-08
9121,74,184,19.22,0.0,7.540000000000001e-07,3.11e-08
9122,74,184,19.42,0.0,4.96e-07,3.17e-08
9123,74,184,19.62,0.0,5.79e-07,3.23e-08
9124,74,184,19.82,0.0,4.6399999999999997e-07,3.24e-08
9125,74,184,20.02,0.0,4.85e-07,3.21e-08
9126,74,184,20.22,0.0,3.8e-07,3.43e-08
9127,74,184,20.42,0.0,5.27e-07,3.19e-08
9128,74,184,20.62,0.0,3.88e-07,3.2799999999999996e-08
9129,74,184,20.82,0.0,3.87e-07,3.21e-08
9130,75,185,9.0,0.0,4.16e-07,0.0
9131,75,185,9.2,0.0,4.71e-07,0.0
9132,75,185,9.4,0.0,5.38e-07,0.0
9133,75,185,9.6,0.0,5.88e-07,0.0
9134,75,185,9.8,0.0,6.27e-07,0.0
9135,75,185,10.0,0.0,7.95e-07,0.0
9136,75,185,10.2,0.0,8.440000000000001e-07,0.0
9137,75,185,10.4,0.0,8.340000000000001e-07,0.0
9138,75,185,10.6,0.0,9.49e-07,0.0
9139,75,185,10.8,0.0,1.17e-06,0.0
9140,75,185,11.0,0.0,1.18e-06,0.0
9141,75,185,11.2,0.0,1.29e-06,0.0
9142,75,185,11.4,0.0,1.64e-06,0.0
9143,75,185,11.6,0.0,1.87e-06,0.0
9144,75,185,11.8,0.0,1.88e-06,0.0
9145,75,185,12.0,0.0,2.26e-06,0.0
9146,75,185,12.2,0.0,2.55e-06,0.0
9147,75,185,12.4,0.0,2.57e-06,0.0
9148,75,185,12.6,0.0,2.65e-06,0.0
9149,75,185,12.8,0.0,2.83e-06,0.0
9150,75,185,13.0,0.0,2.68e-06,0.0
9151,75,185,13.2,0.0,2.52e-06,0.0
9152,75,185,13.4,0.0,2.49e-06,0.0
9153,75,185,13.6,0.0,2.39e-06,0.0
9154,75,185,13.8,0.0,2.22e-06,0.0
9155,75,185,14.0,0.0,2.31e-06,0.0
9156,75,185,14.2,0.0,2.37e-06,0.0
9157,75,185,14.4,0.0,2.34e-06,0.0
9158,75,185,14.6,0.0,2.38e-06,0.0
9159,75,185,14.8,0.0,2.41e-06,0.0
9160,75,185,15.0,0.0,2.06e-06,0.0
9161,75,185,15.2,0.0,2.15e-06,0.0
9162,75,185,15.4,0.0,2.13e-06,0.0
9163,75,185,15.6,0.0,2.04e-06,0.0
9164,75,185,15.8,0.0,1.99e-06,0.0
9165,75,185,16.0,0.0,1.76e-06,0.0
9166,75,185,16.2,0.0,1.78e-06,0.0
9167,75,185,16.4,0.0,1.68e-06,0.0
9168,75,185,16.6,0.0,1.63e-06,0.0
9169,75,185,16.8,0.0,1.42e-06,0.0
9170,75,185,17.0,0.0,1.42e-06,0.0
9171,75,185,17.2,0.0,1.2e-06,0.0
9172,75,185,17.4,0.0,1.16e-06,0.0
9173,75,185,17.6,0.0,1.09e-06,0.0
9174,75,185,17.8,0.0,9.6e-07,0.0
9175,75,185,18.0,0.0,1e-06,0.0
9176,75,185,18.2,0.0,7.340000000000001e-07,0.0
9177,75,185,18.4,0.0,7.540000000000001e-07,0.0
9178,75,185,18.6,0.0,7.790000000000001e-07,0.0
9179,75,185,18.8,0.0,6.23e-07,0.0
9180,75,185,19.0,0.0,6.85e-07,0.0
9181,75,187,7.78,0.0,2.15e-07,1.7e-08
9182,75,187,7.85,0.0,1.91e-07,1.49e-08
9183,75,187,7.93,0.0,2.41e-07,1.67e-08
9184,75,187,8.35,0.0,2.63e-07,1.77e-08
9185,75,187,8.64,0.0,4e-07,2.48e-08
9186,75,187,8.67,0.0,3.64e-07,2.33e-08
9187,75,187,8.94,0.0,4.0700000000000003e-07,2.56e-08
9188,75,187,9.37,0.0,4.51e-07,2.7200000000000002e-08
9189,75,187,10.0,0.0,5.979999999999999e-07,3.71e-08
9190,75,187,10.37,0.0,7.529999999999999e-07,4.5e-08
9191,75,187,10.91,0.0,1.01e-06,5.79e-08
9192,76,190,7.93,0.0,2.07e-07,3.4500000000000005e-08
9193,76,190,8.42,0.0,3.55e-07,5.3499999999999996e-08
9194,76,190,8.91,0.0,4.5399999999999996e-07,6.67e-08
9195,76,190,9.4,0.0,5.629999999999999e-07,8.01e-08
9196,76,190,9.89,0.0,7.05e-07,1.0199999999999999e-07
9197,76,190,10.13,0.0,7.909999999999999e-07,1.13e-07
9198,76,190,10.38,0.0,8.540000000000001e-07,1.2099999999999998e-07
9199,76,190,10.62,0.0,1.03e-06,1.4599999999999998e-07
9200,76,190,10.87,0.0,1.21e-06,1.71e-07
9201,76,190,11.11,0.0,1.3e-06,1.8399999999999998e-07
9202,76,190,11.35,0.0,1.51e-06,2.1399999999999998e-07
9203,76,190,11.6,0.0,1.79e-06,2.53e-07
9204,76,190,11.84,0.0,2.1e-06,2.96e-07
9205,76,190,12.09,0.0,2.47e-06,3.48e-07
9206,76,190,12.33,0.0,2.65e-06,3.7299999999999997e-07
9207,76,190,12.58,0.0,2.82e-06,3.97e-07
9208,76,190,12.82,0.0,3.03e-06,4.25e-07
9209,76,190,13.06,0.0,3.11e-06,4.37e-07
9210,76,190,13.31,0.0,3.11e-06,4.3600000000000004e-07
9211,76,190,13.55,0.0,3.15e-06,4.42e-07
9212,76,190,13.8,0.0,3.03e-06,4.14e-07
9213,76,190,14.04,0.0,2.96e-06,3.86e-07
9214,76,190,14.29,0.0,2.88e-06,3.5200000000000003e-07
9215,76,190,14.53,0.0,2.78e-06,3.15e-07
9216,76,190,14.78,0.0,2.58e-06,2.72e-07
9217,76,190,15.02,0.0,2.41e-06,2.43e-07
9218,76,190,15.26,0.0,2.21e-06,2.21e-07
9219,76,190,15.51,0.0,2.07e-06,2.0899999999999998e-07
9220,76,190,15.75,0.0,1.88e-06,1.95e-07
9221,76,190,16.0,0.0,1.73e-06,1.83e-07
9222,76,190,16.12,0.0,1.6e-06,1.73e-07
9223,76,190,16.24,0.0,1.5e-06,1.6399999999999999e-07
9224,76,190,16.36,0.0,1.45e-06,1.6e-07
9225,76,190,16.49,0.0,1.34e-06,1.5e-07
9226,76,190,16.61,0.0,1.32e-06,1.48e-07
9227,76,190,16.73,0.0,1.21e-06,1.3800000000000002e-07
9228,76,190,16.85,0.0,1.19e-06,1.37e-07
9229,76,190,16.98,0.0,1.09e-06,1.26e-07
9230,76,190,17.1,0.0,1.04e-06,1.2099999999999998e-07
9231,76,190,17.22,0.0,9.38e-07,1.11e-07
9232,76,190,17.34,0.0,9.140000000000001e-07,1.0900000000000001e-07
9233,76,190,17.46,0.0,8.1e-07,9.76e-08
9234,76,190,17.71,0.0,7.240000000000001e-07,8.92e-08
9235,76,190,17.95,0.0,6.429999999999999e-07,8.14e-08
9236,76,190,18.2,0.0,6.25e-07,8.039999999999999e-08
9237,76,190,18.44,0.0,5.36e-07,7.110000000000001e-08
9238,76,190,18.69,0.0,5.21e-07,6.94e-08
9239,76,190,18.93,0.0,4.55e-07,6.22e-08
9240,76,190,19.17,0.0,4.45e-07,6.099999999999999e-08
9241,76,190,19.42,0.0,4.2299999999999996e-07,5.89e-08
9242,76,190,19.66,0.0,3.7700000000000005e-07,5.4e-08
9243,76,190,19.91,0.0,3.5e-07,5.09e-08
9244,76,190,20.15,0.0,3.35e-07,4.53e-08
9245,76,190,20.4,0.0,2.9899999999999996e-07,4.74e-08
9246,76,190,20.64,0.0,3.19e-07,4.93e-08
9247,76,190,20.89,0.0,3.38e-07,5.08e-08
9248,76,190,21.13,0.0,2.96e-07,4.74e-08
9249,76,190,21.37,0.0,2.96e-07,4.69e-08
9250,76,190,21.62,0.0,2.75e-07,4.4800000000000004e-08
9251,76,190,21.86,0.0,2.7e-07,4.440000000000001e-08
9252,76,190,22.11,0.0,2.7600000000000004e-07,4.37e-08
9253,76,190,22.35,0.0,2.6e-07,4.25e-08
9254,76,190,22.6,0.0,2.4e-07,3.35e-08
9255,76,190,22.84,0.0,2.5e-07,3.83e-08
9256,76,190,23.09,0.0,2.62e-07,3.6600000000000003e-08
9257,76,190,23.33,0.0,2.21e-07,3.2200000000000004e-08
9258,76,189,7.44,0.0,2.8300000000000003e-07,3.8100000000000004e-08
9259,76,189,7.93,0.0,3.24e-07,3.93e-08
9260,76,189,8.42,0.0,3.84e-07,4.440000000000001e-08
9261,76,189,8.91,0.0,4.48e-07,5e-08
9262,76,189,9.4,0.0,5.48e-07,5.89e-08
9263,76,189,9.89,0.0,7.359999999999999e-07,7.620000000000001e-08
9264,76,189,10.13,0.0,7.47e-07,7.780000000000001e-08
9265,76,189,10.38,0.0,8.61e-07,8.939999999999999e-08
