Z;A;E;dE;f1;df1
30;65;15.6;0.0;3.02e-07;0.0
30;65;15.65;0.0;3.08e-07;0.0
30;65;15.7;0.0;3.13e-07;0.0
30;65;15.75;0.0;3.18e-07;0.0
30;65;15.8;0.0;3.2200000000000005e-07;0.0
30;65;15.85;0.0;3.27e-07;0.0
30;65;15.9;0.0;3.3100000000000004e-07;0.0
30;65;15.95;0.0;3.34e-07;0.0
30;65;16.0;0.0;3.38e-07;0.0
30;65;16.05;0.0;3.41e-07;0.0
30;65;16.1;0.0;3.44e-07;0.0
30;65;16.15;0.0;3.46e-07;0.0
30;65;16.2;0.0;3.48e-07;0.0
30;65;16.25;0.0;3.5e-07;0.0
30;65;16.3;0.0;3.51e-07;0.0
30;65;16.35;0.0;3.5200000000000003e-07;0.0
30;65;16.4;0.0;3.5200000000000003e-07;0.0
30;65;16.45;0.0;3.5200000000000003e-07;0.0
30;65;16.5;0.0;3.5200000000000003e-07;0.0
30;65;16.55;0.0;3.5200000000000003e-07;0.0
30;65;16.6;0.0;3.5200000000000003e-07;0.0
30;65;16.65;0.0;3.51e-07;0.0
30;65;16.7;0.0;3.5e-07;0.0
30;65;16.75;0.0;3.4899999999999996e-07;0.0
30;65;16.8;0.0;3.47e-07;0.0
30;65;16.85;0.0;3.46e-07;0.0
30;65;16.9;0.0;3.45e-07;0.0
30;65;16.95;0.0;3.43e-07;0.0
30;65;17.0;0.0;3.42e-07;0.0
30;65;17.05;0.0;3.4e-07;0.0
30;65;17.1;0.0;3.39e-07;0.0
30;65;17.15;0.0;3.37e-07;0.0
30;65;17.2;0.0;3.36e-07;0.0
30;65;17.25;0.0;3.34e-07;0.0
30;65;17.3;0.0;3.33e-07;0.0
30;65;17.35;0.0;3.3100000000000004e-07;0.0
30;65;17.4;0.0;3.3e-07;0.0
30;65;17.45;0.0;3.29e-07;0.0
30;65;17.5;0.0;3.2799999999999997e-07;0.0
30;65;17.55;0.0;3.2600000000000003e-07;0.0
30;65;17.6;0.0;3.25e-07;0.0
30;65;17.65;0.0;3.24e-07;0.0
30;65;17.7;0.0;3.2299999999999997e-07;0.0
30;65;17.75;0.0;3.2299999999999997e-07;0.0
30;65;17.8;0.0;3.2200000000000005e-07;0.0
30;65;17.85;0.0;3.2100000000000003e-07;0.0
30;65;17.9;0.0;3.2e-07;0.0
30;65;17.95;0.0;3.19e-07;0.0
30;65;18.0;0.0;3.19e-07;0.0
30;65;18.05;0.0;3.18e-07;0.0
30;65;18.1;0.0;3.18e-07;0.0
30;65;18.15;0.0;3.17e-07;0.0
30;65;18.2;0.0;3.16e-07;0.0
30;65;18.25;0.0;3.16e-07;0.0
30;65;18.3;0.0;3.15e-07;0.0
30;65;18.35;0.0;3.14e-07;0.0
30;65;18.4;0.0;3.13e-07;0.0
30;65;18.45;0.0;3.13e-07;0.0
30;65;18.5;0.0;3.12e-07;0.0
30;65;18.55;0.0;3.11e-07;0.0
30;65;18.6;0.0;3.11e-07;0.0
30;65;18.65;0.0;3.1e-07;0.0
30;65;18.7;0.0;3.08e-07;0.0
30;65;18.75;0.0;3.08e-07;0.0
30;65;18.8;0.0;3.06e-07;0.0
30;65;18.85;0.0;3.05e-07;0.0
30;65;18.9;0.0;3.0399999999999997e-07;0.0
30;65;18.95;0.0;3.03e-07;0.0
30;65;19.0;0.0;3.01e-07;0.0
30;65;19.05;0.0;3E-07;0.0
30;65;19.1;0.0;2.98e-07;0.0
30;65;19.15;0.0;2.96e-07;0.0
30;65;19.2;0.0;2.95e-07;0.0
30;65;19.25;0.0;2.9199999999999997e-07;0.0
30;65;19.3;0.0;2.91e-07;0.0
30;65;19.35;0.0;2.89e-07;0.0
30;65;19.4;0.0;2.86e-07;0.0
30;65;19.45;0.0;2.84e-07;0.0
30;65;19.5;0.0;2.82e-07;0.0
30;65;19.55;0.0;2.8e-07;0.0
30;65;19.6;0.0;2.77e-07;0.0
30;65;19.65;0.0;2.74e-07;0.0
30;65;19.7;0.0;2.72e-07;0.0
30;65;19.75;0.0;2.69e-07;0.0
30;65;19.8;0.0;2.66e-07;0.0
30;65;19.85;0.0;2.63e-07;0.0
30;65;19.9;0.0;2.61e-07;0.0
30;65;19.95;0.0;2.58e-07;0.0
30;65;20.0;0.0;2.55e-07;0.0
30;65;20.05;0.0;2.52e-07;0.0
30;65;20.1;0.0;2.4899999999999997e-07;0.0
30;65;20.15;0.0;2.46e-07;0.0
30;65;20.2;0.0;2.43e-07;0.0
30;65;20.25;0.0;2.39e-07;0.0
30;65;20.3;0.0;2.3600000000000002e-07;0.0
30;65;20.35;0.0;2.33e-07;0.0
30;65;20.4;0.0;2.3e-07;0.0
30;65;20.45;0.0;2.2699999999999998e-07;0.0
30;65;20.5;0.0;2.24e-07;0.0
30;65;20.55;0.0;2.21e-07;0.0
30;65;20.6;0.0;2.17e-07;0.0
30;65;20.65;0.0;2.1399999999999998e-07;0.0
30;65;20.7;0.0;2.1100000000000002e-07;0.0
30;65;20.75;0.0;2.08e-07;0.0
30;65;20.8;0.0;2.05e-07;0.0
30;65;20.85;0.0;2.0199999999999998e-07;0.0
30;65;20.9;0.0;1.99e-07;0.0
30;65;20.95;0.0;1.96e-07;0.0
30;65;21.0;0.0;1.93e-07;0.0
30;64;12.12;0.0;3.6499999999999996e-08;1.4499999999999999e-08
30;64;12.39;0.0;6.51e-08;1.42e-08
30;64;12.66;0.0;9.109999999999999e-08;1.4e-08
30;64;12.93;0.0;1.1e-07;1.38e-08
30;64;13.21;0.0;1.05e-07;1.37e-08
30;64;13.48;0.0;9.65e-08;1.3400000000000001e-08
30;64;13.75;0.0;1.33e-07;1.33e-08
30;64;14.02;0.0;1.29e-07;1.31e-08
30;64;14.29;0.0;1.69e-07;1.3e-08
30;64;14.56;0.0;2.03e-07;1.28e-08
30;64;14.83;0.0;2.21e-07;1.27e-08
30;64;15.1;0.0;2.61e-07;1.25e-08
30;64;15.37;0.0;2.82e-07;1.24e-08
30;64;15.64;0.0;3.14e-07;1.23e-08
30;64;15.92;0.0;3.48e-07;1.2099999999999999e-08
30;64;16.19;0.0;3.5200000000000003e-07;1.2099999999999999e-08
30;64;16.46;0.0;3.55e-07;1.1899999999999999e-08
30;64;16.73;0.0;3.7200000000000005e-07;1.18e-08
30;64;17.0;0.0;3.51e-07;1.28e-08
30;64;17.27;0.0;3.4e-07;1.27e-08
30;64;17.54;0.0;3.41e-07;1.25e-08
30;64;17.81;0.0;3.34e-07;1.24e-08
30;64;18.08;0.0;3.2600000000000003e-07;1.22e-08
30;64;18.35;0.0;3.15e-07;1.2099999999999999e-08
30;64;18.63;0.0;3.16e-07;1.2099999999999999e-08
30;64;18.9;0.0;3.2600000000000003e-07;1.1899999999999999e-08
30;64;19.17;0.0;3.0399999999999997e-07;1.1899999999999999e-08
30;64;19.44;0.0;2.93e-07;1.1699999999999999e-08
30;64;19.71;0.0;2.7600000000000004e-07;1.1699999999999999e-08
30;64;19.98;0.0;2.59e-07;1.1499999999999999e-08
30;64;20.25;0.0;2.3600000000000002e-07;1.14e-08
30;64;20.52;0.0;2.22e-07;1.1299999999999999e-08
30;64;20.79;0.0;2.24e-07;1.1299999999999999e-08
30;64;21.06;0.0;2.1399999999999998e-07;1.1200000000000001e-08
30;64;21.34;0.0;1.98e-07;1.1100000000000002e-08
30;64;21.61;0.0;1.85e-07;1.1000000000000001e-08
30;64;21.88;0.0;1.97e-07;1.09e-08
30;64;22.15;0.0;1.83e-07;1.08e-08
30;64;22.42;0.0;1.8899999999999999e-07;1.08e-08
30;64;22.69;0.0;1.7699999999999998e-07;1.07e-08
30;64;22.96;0.0;1.83e-07;1.06e-08
30;64;23.23;0.0;1.73e-07;1.06e-08
30;64;23.5;0.0;1.7699999999999998e-07;1.05e-08
30;64;23.77;0.0;1.67e-07;1.04e-08
30;64;24.05;0.0;1.55e-07;1.04e-08
30;64;24.32;0.0;1.43e-07;1.03e-08
30;64;24.59;0.0;1.34e-07;1.02e-08
30;64;24.86;0.0;1.37e-07;1.02e-08
32;72;11.01;0.0;1.1699999999999999e-07;2.89e-08
32;72;11.28;0.0;1.3e-07;2.84e-08
32;72;11.55;0.0;1.74e-07;2.7900000000000002e-08
32;72;11.82;0.0;1.8399999999999998e-07;2.74e-08
32;72;12.09;0.0;1.69e-07;2.7e-08
32;72;12.36;0.0;2.01e-07;2.66e-08
32;72;12.63;0.0;2.53e-07;2.62e-08
32;72;12.91;0.0;2.66e-07;2.57e-08
32;72;13.18;0.0;2.82e-07;2.54e-08
32;72;13.45;0.0;3.4899999999999996e-07;2.5e-08
32;72;13.72;0.0;3.5700000000000003e-07;2.4700000000000003e-08
32;72;13.99;0.0;3.84e-07;2.44e-08
32;72;14.26;0.0;4.5700000000000003e-07;2.4e-08
32;72;14.53;0.0;4.99e-07;2.37e-08
32;72;14.8;0.0;4.99e-07;2.3399999999999998e-08
32;72;15.07;0.0;5.51e-07;2.3100000000000002e-08
32;72;15.34;0.0;5.59e-07;2.28e-08
32;72;15.62;0.0;5.660000000000001e-07;2.2599999999999997e-08
32;72;15.89;0.0;5.62e-07;2.23e-08
32;72;16.16;0.0;5.96e-07;2.21e-08
32;72;16.43;0.0;5.7e-07;2.19e-08
32;72;16.7;0.0;5.61e-07;2.16e-08
32;72;16.97;0.0;5.110000000000001e-07;2.14e-08
32;72;17.24;0.0;5.18e-07;2.12e-08
32;72;17.51;0.0;5E-07;2.1e-08
32;72;17.78;0.0;4.65e-07;2.36e-08
32;72;18.05;0.0;4.3100000000000003e-07;2.3500000000000002e-08
32;72;18.33;0.0;4.21e-07;2.33e-08
32;72;18.6;0.0;3.8100000000000004e-07;2.32e-08
32;72;18.87;0.0;3.82e-07;2.3100000000000002e-08
32;72;19.14;0.0;3.4e-07;2.2999999999999998e-08
32;72;19.41;0.0;3.48e-07;2.28e-08
32;72;19.68;0.0;3.42e-07;2.27e-08
32;72;19.95;0.0;3.03e-07;2.27e-08
32;72;20.22;0.0;2.81e-07;2.25e-08
32;72;20.49;0.0;2.75e-07;2.25e-08
32;72;20.76;0.0;2.5399999999999997e-07;2.2400000000000002e-08
32;72;21.04;0.0;2.2899999999999997e-07;2.23e-08
32;72;21.31;0.0;2.51e-07;2.2200000000000004e-08
32;72;21.58;0.0;2.56e-07;2.21e-08
32;72;21.85;0.0;2.47e-07;2.2000000000000002e-08
32;72;22.12;0.0;2.24e-07;2.2000000000000002e-08
32;72;22.39;0.0;1.94e-07;2.18e-08
32;72;22.66;0.0;1.67e-07;2.18e-08
32;72;22.93;0.0;1.51e-07;2.18e-08
32;72;23.2;0.0;1.62e-07;2.16e-08
32;72;23.47;0.0;1.54e-07;2.16e-08
32;72;23.75;0.0;1.23e-07;2.15e-08
32;72;24.02;0.0;9.86e-08;2.14e-08
32;72;24.29;0.0;1.15e-07;2.14e-08
32;72;24.56;0.0;9.32e-08;2.14e-08
32;72;24.83;0.0;1.29e-07;2.13e-08
32;72;25.1;0.0;1.0900000000000001e-07;2.12e-08
32;72;25.37;0.0;8.72e-08;2.12e-08
32;72;25.64;0.0;8.32e-08;2.11e-08
32;72;25.91;0.0;8.77e-08;2.11e-08
32;72;26.18;0.0;1.0900000000000001e-07;2.11e-08
32;72;26.46;0.0;6.46e-08;2.1e-08
32;76;9.65;0.0;1.28e-07;3.68e-08
32;76;9.92;0.0;9.269999999999999e-08;3.6e-08
32;76;10.2;0.0;1.51e-07;3.53e-08
32;76;10.47;0.0;6.71e-08;3.47e-08
32;76;10.74;0.0;1.32e-07;3.41e-08
32;76;11.01;0.0;2.19e-07;3.35e-08
32;76;11.28;0.0;2.25e-07;3.2900000000000003e-08
32;76;11.55;0.0;1.87e-07;3.24e-08
32;76;11.82;0.0;2.62e-07;3.18e-08
32;76;12.09;0.0;2.21e-07;3.14e-08
32;76;12.36;0.0;2.5399999999999997e-07;3.09e-08
32;76;12.63;0.0;2.8e-07;3.04e-08
32;76;12.91;0.0;2.9e-07;3E-08
32;76;13.18;0.0;3.56e-07;2.9500000000000003e-08
32;76;13.45;0.0;3.98e-07;2.9100000000000002e-08
32;76;13.72;0.0;4.2700000000000005e-07;2.88e-08
32;76;13.99;0.0;4.48e-07;2.84e-08
32;76;14.26;0.0;4.91e-07;2.81e-08
32;76;14.53;0.0;5.86e-07;2.7799999999999997e-08
32;76;14.8;0.0;5.68e-07;2.74e-08
32;76;15.07;0.0;6.1e-07;2.71e-08
32;76;15.34;0.0;6.22e-07;2.6800000000000002e-08
32;76;15.62;0.0;6.110000000000001e-07;3.2900000000000003e-08
32;76;15.89;0.0;6E-07;3.26e-08
32;76;16.16;0.0;6.070000000000001e-07;3.23e-08
32;76;16.43;0.0;5.7e-07;3.21e-08
32;76;16.7;0.0;5.45e-07;3.18e-08
32;76;16.97;0.0;5.72e-07;3.16e-08
32;76;17.24;0.0;5.74e-07;3.14e-08
32;76;17.51;0.0;5.25e-07;3.12e-08
32;76;17.78;0.0;4.6299999999999995e-07;3.1e-08
32;76;18.05;0.0;4.78e-07;3.08e-08
32;76;18.33;0.0;4.69e-07;3.06e-08
32;76;18.6;0.0;4.41e-07;3.04e-08
32;76;18.87;0.0;4.1e-07;3.02e-08
32;76;19.14;0.0;4.2e-07;3E-08
32;76;19.41;0.0;3.89e-07;2.99e-08
32;76;19.68;0.0;3.7700000000000005e-07;2.97e-08
32;76;19.95;0.0;3.43e-07;2.9500000000000003e-08
32;76;20.22;0.0;3.8e-07;2.94e-08
32;76;20.49;0.0;3.12e-07;2.92e-08
32;76;20.76;0.0;3.5799999999999995e-07;2.9100000000000002e-08
32;76;21.04;0.0;2.7100000000000003e-07;2.89e-08
32;76;21.31;0.0;2.9e-07;2.88e-08
32;76;21.58;0.0;2.37e-07;2.8700000000000002e-08
32;76;21.85;0.0;2.5399999999999997e-07;2.85e-08
32;76;22.12;0.0;2.69e-07;2.84e-08
32;76;22.39;0.0;2.33e-07;2.8300000000000002e-08
32;76;22.66;0.0;1.95e-07;2.81e-08
32;76;22.93;0.0;2.08e-07;2.8e-08
32;76;23.2;0.0;2.12e-07;2.7900000000000002e-08
32;76;23.47;0.0;2.1300000000000001e-07;2.7799999999999997e-08
32;76;23.75;0.0;1.91e-07;2.77e-08
32;76;24.02;0.0;1.94e-07;2.76e-08
32;76;24.29;0.0;1.93e-07;2.75e-08
32;76;24.56;0.0;1.53e-07;2.73e-08
32;76;24.83;0.0;1.51e-07;2.7200000000000002e-08
32;76;25.1;0.0;1.5e-07;2.7200000000000002e-08
32;76;25.37;0.0;1.43e-07;2.71e-08
32;76;25.64;0.0;1.65e-07;2.7e-08
32;76;25.91;0.0;1.0900000000000001e-07;2.69e-08
32;76;26.18;0.0;1.05e-07;2.6800000000000002e-08
32;76;26.46;0.0;1.0900000000000001e-07;2.67e-08
32;70;11.82;0.0;1.06e-07;2.4700000000000003e-08
32;70;12.09;0.0;1.08e-07;2.4700000000000003e-08
32;70;12.36;0.0;1.35e-07;2.48e-08
32;70;12.63;0.0;1.48e-07;2.48e-08
32;70;12.91;0.0;1.57e-07;2.49e-08
32;70;13.18;0.0;2.1399999999999998e-07;2.49e-08
32;70;13.45;0.0;2.57e-07;2.5e-08
32;70;13.72;0.0;2.91e-07;2.5e-08
32;70;13.99;0.0;3.35e-07;2.5099999999999996e-08
32;70;14.26;0.0;3.7e-07;2.5099999999999996e-08
32;70;14.53;0.0;3.7e-07;2.52e-08
32;70;14.8;0.0;4.2700000000000005e-07;2.52e-08
32;70;15.07;0.0;4.56e-07;2.5299999999999998e-08
32;70;15.34;0.0;4.82e-07;2.5299999999999998e-08
32;70;15.62;0.0;4.5399999999999996e-07;2.5299999999999998e-08
32;70;15.89;0.0;5E-07;2.54e-08
32;70;16.16;0.0;4.75e-07;2.54e-08
32;70;16.43;0.0;4.61e-07;2.54e-08
32;70;16.7;0.0;4.65e-07;2.54e-08
32;70;16.97;0.0;4.38e-07;2.5499999999999997e-08
32;70;17.24;0.0;4.06e-07;2.56e-08
32;70;17.51;0.0;3.7100000000000003e-07;2.56e-08
32;70;17.78;0.0;3.9e-07;2.56e-08
32;70;18.05;0.0;3.64e-07;2.56e-08
32;70;18.33;0.0;3.7200000000000005e-07;2.56e-08
32;70;18.6;0.0;3.46e-07;2.57e-08
32;70;18.87;0.0;3.37e-07;2.57e-08
32;70;19.14;0.0;3.39e-07;2.57e-08
32;70;19.41;0.0;3.2299999999999997e-07;2.57e-08
32;70;19.68;0.0;2.66e-07;2.7200000000000002e-08
32;70;19.95;0.0;2.66e-07;2.75e-08
32;70;20.22;0.0;2.23e-07;2.77e-08
32;70;20.49;0.0;2.2699999999999998e-07;2.7900000000000002e-08
32;70;20.76;0.0;2.2e-07;2.81e-08
32;70;21.04;0.0;2.0899999999999998e-07;2.84e-08
32;70;21.31;0.0;1.93e-07;2.8599999999999998e-08
32;70;21.58;0.0;2.03e-07;2.88e-08
32;70;21.85;0.0;2E-07;2.9100000000000002e-08
32;70;22.12;0.0;1.7e-07;2.93e-08
32;70;22.39;0.0;1.3900000000000001e-07;2.9500000000000003e-08
32;70;22.66;0.0;1.55e-07;2.97e-08
32;70;22.93;0.0;1.08e-07;3E-08
32;70;23.2;0.0;1.31e-07;3.02e-08
32;70;23.47;0.0;1.32e-07;3.04e-08
32;70;23.75;0.0;1.34e-07;3.06e-08
32;70;24.02;0.0;8.019999999999999e-08;3.09e-08
32;70;24.29;0.0;1.06e-07;3.11e-08
32;70;24.56;0.0;8.19e-08;3.1299999999999996e-08
32;70;24.83;0.0;1.15e-07;3.15e-08
32;70;25.1;0.0;1.0099999999999999e-07;3.17e-08
32;70;25.37;0.0;9.269999999999999e-08;3.19e-08
32;70;25.64;0.0;9.74e-08;3.2200000000000004e-08
32;70;25.91;0.0;1.1900000000000001e-07;3.24e-08
32;70;26.18;0.0;9.54e-08;3.26e-08
32;70;26.46;0.0;7.21e-08;3.2799999999999996e-08
33;75;10.74;0.0;1.2e-07;2.49e-08
33;75;11.01;0.0;1.5e-07;2.44e-08
33;75;11.28;0.0;1.72e-07;2.41e-08
33;75;11.55;0.0;1.78e-07;2.37e-08
33;75;11.82;0.0;2.1399999999999998e-07;2.33e-08
33;75;12.09;0.0;2.5e-07;2.2999999999999998e-08
33;75;12.36;0.0;2.66e-07;2.27e-08
33;75;12.63;0.0;2.87e-07;2.23e-08
33;75;12.91;0.0;3.14e-07;2.2000000000000002e-08
33;75;13.18;0.0;3.41e-07;2.17e-08
33;75;13.45;0.0;4.21e-07;2.15e-08
33;75;13.72;0.0;4.5700000000000003e-07;2.12e-08
33;75;13.99;0.0;5.25e-07;2.1e-08
33;75;14.26;0.0;5.47e-07;2.0699999999999997e-08
33;75;14.53;0.0;6.03e-07;2.0499999999999998e-08
33;75;14.8;0.0;6.1e-07;2.02e-08
33;75;15.07;0.0;6.04e-07;2E-08
33;75;15.34;0.0;6.389999999999999e-07;1.98e-08
33;75;15.62;0.0;6.33e-07;1.96e-08
33;75;15.89;0.0;6.33e-07;1.94e-08
33;75;16.16;0.0;6.440000000000001e-07;1.92e-08
33;75;16.43;0.0;6.23e-07;1.8999999999999998e-08
33;75;16.7;0.0;5.77e-07;1.89e-08
33;75;16.97;0.0;5.72e-07;1.8700000000000002e-08
33;75;17.24;0.0;5.529999999999999e-07;1.85e-08
33;75;17.51;0.0;5.55e-07;1.8300000000000002e-08
33;75;17.78;0.0;5.22e-07;2.19e-08
33;75;18.05;0.0;4.95e-07;2.18e-08
33;75;18.33;0.0;4.65e-07;2.17e-08
33;75;18.6;0.0;4.46e-07;2.16e-08
33;75;18.87;0.0;4.38e-07;2.16e-08
33;75;19.14;0.0;4.2799999999999997e-07;2.14e-08
33;75;19.41;0.0;4.15e-07;2.14e-08
33;75;19.68;0.0;3.53e-07;2.12e-08
33;75;19.95;0.0;3.36e-07;2.12e-08
33;75;20.22;0.0;3.1e-07;2.11e-08
33;75;20.49;0.0;3.08e-07;2.1e-08
33;75;20.76;0.0;2.8300000000000003e-07;2.1e-08
33;75;21.04;0.0;2.41e-07;2.09e-08
33;75;21.31;0.0;2.7100000000000003e-07;2.08e-08
33;75;21.58;0.0;2.62e-07;2.08e-08
33;75;21.85;0.0;2.52e-07;2.0699999999999997e-08
33;75;22.12;0.0;2.4e-07;2.0699999999999997e-08
33;75;22.39;0.0;2.3199999999999999e-07;2.06e-08
33;75;22.66;0.0;2.1399999999999998e-07;2.06e-08
33;75;22.93;0.0;2.1100000000000002e-07;2.0499999999999998e-08
33;75;23.2;0.0;2.2e-07;2.0499999999999998e-08
33;75;23.47;0.0;1.78e-07;2.04e-08
33;75;23.75;0.0;1.7699999999999998e-07;2.0299999999999996e-08
33;75;24.02;0.0;1.65e-07;2.0299999999999996e-08
33;75;24.29;0.0;1.57e-07;2.02e-08
33;75;24.56;0.0;1.7600000000000001e-07;2.02e-08
33;75;24.83;0.0;1.29e-07;2.02e-08
33;75;25.1;0.0;1.5199999999999998e-07;2.0099999999999998e-08
33;75;25.37;0.0;1.08e-07;2.0099999999999998e-08
33;75;25.64;0.0;1.26e-07;2E-08
34;77;7.7;0.077;3.72e-08;4.5700000000000006e-09
34;77;8.0;0.07200000000000001;6.4e-08;7.87e-09
34;77;8.4;0.067;5.37e-08;4.3e-09
34;77;8.6;0.069;5.8499999999999994e-08;4.09e-09
34;77;8.9;0.071;6.24e-08;6.3e-09
34;77;8.9;0.071;5.94e-08;4.76e-09
34;77;9.2;0.07400000000000001;7.17e-08;7.240000000000001e-09
34;77;9.4;0.085;8.4e-08;5.37e-09
34;77;10.0;0.08;9.109999999999999e-08;5.1e-09
34;77;10.5;0.084;1.1800000000000001e-07;1.02e-08
34;77;10.7;0.064;1.13e-07;8.63e-09
34;77;11.1;0.055999999999999994;1.31e-07;7.609999999999998e-09
34;77;11.7;0.057999999999999996;1.72e-07;9.8e-09
34;77;12.0;0.07200000000000001;2.07e-07;1.2e-08
34;77;12.4;0.087;2.3199999999999999e-07;2.32e-08
34;77;13.3;0.146;3.34e-07;2.0699999999999997e-08
34;77;13.3;0.106;3.6799999999999996e-07;2.0299999999999996e-08
34;77;13.4;0.161;3.41e-07;2.63e-08
34;77;13.8;0.11;4.25e-07;2.12e-08
34;76;11.55;0.0;1.62e-07;3.09e-08
34;76;11.82;0.0;1.72e-07;3.04e-08
34;76;12.09;0.0;2.3e-07;3E-08
34;76;12.36;0.0;2.3800000000000001e-07;2.9500000000000003e-08
34;76;12.63;0.0;3.17e-07;2.92e-08
34;76;12.91;0.0;2.77e-07;2.88e-08
34;76;13.18;0.0;3.38e-07;2.84e-08
34;76;13.45;0.0;3.95e-07;2.81e-08
34;76;13.72;0.0;4.5700000000000003e-07;2.7799999999999997e-08
34;76;13.99;0.0;4.48e-07;2.74e-08
34;76;14.26;0.0;5.41e-07;2.71e-08
34;76;14.53;0.0;5.29e-07;2.6800000000000002e-08
34;76;14.8;0.0;5.92e-07;2.65e-08
34;76;15.07;0.0;6.1e-07;2.62e-08
34;76;15.34;0.0;6.110000000000001e-07;2.6e-08
34;76;15.62;0.0;5.660000000000001e-07;2.57e-08
34;76;15.89;0.0;5.73e-07;2.5499999999999997e-08
34;76;16.16;0.0;5.23e-07;2.52e-08
34;76;16.43;0.0;5.54e-07;2.5e-08
34;76;16.7;0.0;5.560000000000001e-07;2.48e-08
34;76;16.97;0.0;4.81e-07;2.46e-08
34;76;17.24;0.0;5.079999999999999e-07;2.44e-08
34;76;17.51;0.0;5.25e-07;2.4199999999999998e-08
34;76;17.78;0.0;4.879999999999999e-07;2.4e-08
34;76;18.05;0.0;5.09e-07;2.3799999999999998e-08
34;76;18.33;0.0;4.970000000000001e-07;2.36e-08
34;76;18.6;0.0;4.5799999999999995e-07;2.3399999999999998e-08
34;76;18.87;0.0;4.37e-07;2.7e-08
34;76;19.14;0.0;4.1200000000000004e-07;2.69e-08
34;76;19.41;0.0;3.84e-07;2.69e-08
34;76;19.68;0.0;3.5700000000000003e-07;2.6800000000000002e-08
34;76;19.95;0.0;3.39e-07;2.67e-08
34;76;20.22;0.0;3.02e-07;2.67e-08
34;76;20.49;0.0;3.13e-07;2.66e-08
34;76;20.76;0.0;2.74e-07;2.65e-08
34;76;21.04;0.0;2.55e-07;2.65e-08
34;76;21.31;0.0;2.5e-07;2.64e-08
34;76;21.58;0.0;2.2e-07;2.63e-08
34;76;21.85;0.0;2.22e-07;2.63e-08
34;76;22.12;0.0;2.24e-07;2.63e-08
34;76;22.39;0.0;2.21e-07;2.62e-08
34;76;22.66;0.0;1.91e-07;2.61e-08
34;76;22.93;0.0;1.7600000000000001e-07;2.61e-08
34;76;23.2;0.0;1.7e-07;2.61e-08
34;76;23.47;0.0;1.65e-07;2.61e-08
34;76;23.75;0.0;1.66e-07;2.6e-08
34;76;24.02;0.0;1.36e-07;2.6e-08
34;76;24.29;0.0;1.05e-07;2.6e-08
34;76;24.56;0.0;1.1e-07;2.5899999999999997e-08
34;76;24.83;0.0;1.23e-07;2.5899999999999997e-08
34;76;25.1;0.0;9.23e-08;2.58e-08
34;76;25.37;0.0;9.199999999999999e-08;2.58e-08
34;76;25.64;0.0;1.2199999999999998e-07;2.58e-08
34;76;25.91;0.0;7.1e-08;2.58e-08
34;76;26.18;0.0;6.59e-08;2.57e-08
34;78;10.74;0.0;4.93e-08;3.23e-08
34;78;11.01;0.0;7.25e-08;3.18e-08
34;78;11.28;0.0;1.24e-07;3.1299999999999996e-08
34;78;11.55;0.0;1.62e-07;3.09e-08
34;78;11.82;0.0;1.72e-07;3.04e-08
34;78;12.09;0.0;2.3e-07;3E-08
34;78;12.36;0.0;2.3800000000000001e-07;2.9500000000000003e-08
34;78;12.63;0.0;3.17e-07;2.92e-08
34;78;12.91;0.0;2.77e-07;2.88e-08
34;78;13.18;0.0;3.38e-07;2.84e-08
34;78;13.45;0.0;3.95e-07;2.81e-08
34;78;13.72;0.0;4.5700000000000003e-07;2.7799999999999997e-08
34;78;13.99;0.0;4.48e-07;2.74e-08
34;78;14.26;0.0;5.41e-07;2.71e-08
34;78;14.53;0.0;5.29e-07;2.6800000000000002e-08
34;78;14.8;0.0;5.92e-07;2.65e-08
34;78;15.07;0.0;6.1e-07;2.62e-08
34;78;15.34;0.0;6.110000000000001e-07;2.6e-08
34;78;15.62;0.0;5.660000000000001e-07;2.57e-08
34;78;15.89;0.0;5.73e-07;2.5499999999999997e-08
34;78;16.16;0.0;5.23e-07;2.52e-08
34;78;16.43;0.0;5.54e-07;2.5e-08
34;78;16.7;0.0;5.560000000000001e-07;2.48e-08
34;78;16.97;0.0;4.81e-07;2.46e-08
34;78;17.24;0.0;5.079999999999999e-07;2.44e-08
34;78;17.51;0.0;5.25e-07;2.4199999999999998e-08
34;78;17.78;0.0;4.879999999999999e-07;2.4e-08
34;78;18.05;0.0;5.09e-07;2.3799999999999998e-08
34;78;18.33;0.0;4.970000000000001e-07;2.36e-08
34;78;18.6;0.0;4.5799999999999995e-07;2.3399999999999998e-08
34;78;18.87;0.0;4.37e-07;2.7e-08
34;78;19.14;0.0;4.1200000000000004e-07;2.69e-08
34;78;19.41;0.0;3.84e-07;2.69e-08
34;78;19.68;0.0;3.5700000000000003e-07;2.6800000000000002e-08
34;78;19.95;0.0;3.39e-07;2.67e-08
34;78;20.22;0.0;3.02e-07;2.67e-08
34;78;20.49;0.0;3.13e-07;2.66e-08
34;78;20.76;0.0;2.74e-07;2.65e-08
34;78;21.04;0.0;2.55e-07;2.65e-08
34;78;21.31;0.0;2.5e-07;2.64e-08
34;78;21.58;0.0;2.2e-07;2.63e-08
34;78;21.85;0.0;2.22e-07;2.63e-08
34;78;22.12;0.0;2.24e-07;2.63e-08
34;78;22.39;0.0;2.21e-07;2.62e-08
34;78;22.66;0.0;1.91e-07;2.61e-08
34;78;22.93;0.0;1.7600000000000001e-07;2.61e-08
